category,prompt,position,seq_len,d_eff,H_p,d_eff_tempered,H_p_tempered,spectral_anisotropy,trace_G,top_eig_1,top_eig_2,top_eig_5
noise,triangle respectfully banana the computation sleeps under west,0,9,2.1735286712646484,2.0348191261291504,4.69643497467041,8.483911514282227,1088.5841064453125,1.6127978563308716,0.6858070492744446,0.19902196526527405,0.09748300909996033
noise,triangle respectfully banana the computation sleeps under west,1,9,2.6424567699432373,2.5264248847961426,4.664610862731934,8.669979095458984,801.5120239257812,1.3703657388687134,0.42904868721961975,0.24388006329536438,0.07695771753787994
noise,triangle respectfully banana the computation sleeps under west,2,9,3.4578537940979004,3.5404014587402344,5.042063236236572,9.02409553527832,663.3134765625,1.3058154582977295,0.3383457064628601,0.21955333650112152,0.04211860150098801
noise,triangle respectfully banana the computation sleeps under west,3,9,4.158418655395508,5.859877109527588,5.4643025398254395,9.829141616821289,525.8072509765625,2.1302552223205566,0.4375404715538025,0.26587140560150146,0.060645200312137604
noise,triangle respectfully banana the computation sleeps under west,4,9,5.362275123596191,7.577844619750977,5.827935218811035,9.971964836120605,204.04080200195312,2.465050220489502,0.19647297263145447,0.13923387229442596,0.04009433835744858
noise,triangle respectfully banana the computation sleeps under west,5,9,4.636626243591309,6.359996795654297,5.5994133949279785,9.814489364624023,462.8880310058594,1.9990049600601196,0.3614513576030731,0.14560800790786743,0.04845280945301056
noise,triangle respectfully banana the computation sleeps under west,6,9,4.053571701049805,4.665148735046387,5.329209804534912,9.385674476623535,431.84295654296875,1.7988579273223877,0.3034469187259674,0.2644854187965393,0.06593456864356995
noise,triangle respectfully banana the computation sleeps under west,7,9,4.242265701293945,4.944475173950195,5.455715179443359,9.620997428894043,481.2024230957031,1.6922986507415771,0.31810086965560913,0.14893372356891632,0.06636916846036911
noise,triangle respectfully banana the computation sleeps under west,8,9,4.7316694259643555,6.837960243225098,5.612642288208008,10.014610290527344,422.00567626953125,2.302466630935669,0.37955233454704285,0.12976786494255066,0.06645988672971725
noise,molecule through exactly paper the silence above running crystal,0,11,4.765528202056885,6.067288398742676,5.623571395874023,9.731422424316406,363.89434814453125,2.909665584564209,0.4135980010032654,0.10314580798149109,0.07893243432044983
noise,molecule through exactly paper the silence above running crystal,1,11,1.575701117515564,1.6353851556777954,4.581889629364014,9.751590728759766,1520.823974609375,1.3078216314315796,0.776940107345581,0.23284868896007538,0.012239757925271988
noise,molecule through exactly paper the silence above running crystal,2,11,3.1318702697753906,3.2798023223876953,4.693084239959717,9.067134857177734,473.6524658203125,1.590057611465454,0.29419323801994324,0.2421867996454239,0.08591625094413757
noise,molecule through exactly paper the silence above running crystal,3,11,4.332337379455566,5.067170143127441,5.573408126831055,9.695904731750488,627.1624755859375,1.7224884033203125,0.42198440432548523,0.1308542937040329,0.04142129421234131
noise,molecule through exactly paper the silence above running crystal,4,11,2.9400739669799805,2.996260166168213,4.991877555847168,9.229738235473633,853.4754638671875,1.2776086330413818,0.42594051361083984,0.234746053814888,0.037404097616672516
noise,molecule through exactly paper the silence above running crystal,5,11,3.274578809738159,3.9168519973754883,5.235903739929199,9.426153182983398,915.0697021484375,1.9905046224594116,0.7115041017532349,0.23753149807453156,0.06398174911737442
noise,molecule through exactly paper the silence above running crystal,6,11,4.55931282043457,6.310142517089844,5.710468292236328,9.773529052734375,441.4649353027344,2.3759355545043945,0.40972355008125305,0.2580580711364746,0.048875875771045685
noise,molecule through exactly paper the silence above running crystal,7,11,3.728144645690918,3.7426233291625977,5.369911193847656,9.462989807128906,569.8302612304688,1.3095080852508545,0.2914833426475525,0.1536867320537567,0.06381876021623611
noise,molecule through exactly paper the silence above running crystal,8,11,3.7946090698242188,4.044378757476807,5.374831199645996,9.813692092895508,563.2977294921875,1.3138598203659058,0.2890993058681488,0.17219124734401703,0.052010707557201385
noise,molecule through exactly paper the silence above running crystal,9,11,4.016525745391846,5.000201225280762,5.489191055297852,9.6759672164917,697.2387084960938,2.033621072769165,0.5538747310638428,0.1756332963705063,0.05450879782438278
noise,molecule through exactly paper the silence above running crystal,10,11,2.6820201873779297,1.9738355875015259,5.177597522735596,9.448779106140137,1305.5904541015625,1.1303273439407349,0.5764627456665039,0.13757120072841644,0.01683790236711502
noise,between the orthogonal fish a premise calculates green tomorrow,0,11,3.5294344425201416,4.070966720581055,5.321374893188477,10.068665504455566,810.5951538085938,1.404954433441162,0.4448630213737488,0.15014740824699402,0.04985024780035019
noise,between the orthogonal fish a premise calculates green tomorrow,1,11,4.918395519256592,6.914302825927734,5.684656143188477,9.891069412231445,380.6550598144531,2.326606512069702,0.34595099091529846,0.1396690309047699,0.04510030522942543
noise,between the orthogonal fish a premise calculates green tomorrow,2,11,2.6963815689086914,1.7079871892929077,4.977878093719482,9.212170600891113,1163.074951171875,1.474399209022522,0.6698581576347351,0.09591571986675262,0.056493304669857025
noise,between the orthogonal fish a premise calculates green tomorrow,3,11,0.4980185031890869,0.11078338325023651,3.7452752590179443,7.405482292175293,2365.80224609375,0.10250157117843628,0.09472595900297165,0.002793071558699012,0.0004155618080403656
noise,between the orthogonal fish a premise calculates green tomorrow,4,11,3.9226701259613037,4.739278316497803,5.342072486877441,9.158588409423828,456.7601623535156,2.480637788772583,0.44260022044181824,0.26635071635246277,0.10730629414319992
noise,between the orthogonal fish a premise calculates green tomorrow,5,11,4.160313606262207,5.332118988037109,5.381885528564453,9.460704803466797,668.1696166992188,2.2960715293884277,0.5992832779884338,0.1415892392396927,0.05747077614068985
noise,between the orthogonal fish a premise calculates green tomorrow,6,11,4.010699272155762,4.482203006744385,5.4825825691223145,9.558738708496094,695.8600463867188,2.258876323699951,0.6140085458755493,0.167783722281456,0.05163494125008583
noise,between the orthogonal fish a premise calculates green tomorrow,7,11,3.9073898792266846,4.101686954498291,5.374015808105469,9.458005905151367,474.29052734375,1.3640847206115723,0.2527236342430115,0.13477230072021484,0.058479733765125275
noise,between the orthogonal fish a premise calculates green tomorrow,8,11,3.751887321472168,3.391169548034668,5.425063133239746,9.45169448852539,607.881591796875,1.184086799621582,0.28116583824157715,0.15179799497127533,0.04250994697213173
noise,between the orthogonal fish a premise calculates green tomorrow,9,11,4.211696624755859,5.834468841552734,5.411216735839844,9.610820770263672,457.05712890625,2.6262807846069336,0.4688907563686371,0.27613288164138794,0.08832482248544693
noise,between the orthogonal fish a premise calculates green tomorrow,10,11,3.8700037002563477,4.307376861572266,5.3150835037231445,9.47299575805664,473.68817138671875,1.6521506309509277,0.3057047724723816,0.201545849442482,0.07226178795099258
noise,although seventeen respects the banana triangle under computation,0,8,3.679511547088623,4.004114151000977,5.4245734214782715,9.850638389587402,420.7107849121094,1.4161317348480225,0.2327272891998291,0.19192178547382355,0.07792633026838303
noise,although seventeen respects the banana triangle under computation,1,8,3.8757145404815674,4.9642744064331055,5.375209808349609,9.64463996887207,409.2566833496094,2.017256498336792,0.32249051332473755,0.2422599494457245,0.08423497527837753
noise,although seventeen respects the banana triangle under computation,2,8,4.200559616088867,4.915502548217773,5.4043073654174805,9.570969581604004,429.86358642578125,1.645851969718933,0.2763639986515045,0.15890492498874664,0.070389524102211
noise,although seventeen respects the banana triangle under computation,3,8,5.306922435760498,7.599686622619629,5.75341796875,9.901596069335938,145.05581665039062,2.5003061294555664,0.14167341589927673,0.12299775332212448,0.056273169815540314
noise,although seventeen respects the banana triangle under computation,4,8,4.2809953689575195,5.472751140594482,5.4893107414245605,9.481544494628906,411.06622314453125,2.252977132797241,0.3617667257785797,0.15134164690971375,0.09295649826526642
noise,although seventeen respects the banana triangle under computation,5,8,3.8989577293395996,4.400529861450195,5.324578762054443,9.409778594970703,588.6688842773438,1.6265041828155518,0.37401267886161804,0.17771553993225098,0.06307606399059296
noise,although seventeen respects the banana triangle under computation,6,8,4.222268104553223,4.89413595199585,5.539555549621582,9.895477294921875,575.9327392578125,1.617363691329956,0.36386433243751526,0.12958666682243347,0.05682550370693207
noise,although seventeen respects the banana triangle under computation,7,8,3.626403570175171,3.926921844482422,5.223339080810547,9.212396621704102,651.9542846679688,1.5593364238739014,0.39711567759513855,0.16659612953662872,0.06953112781047821
noise,purple silence exactly crystal running the fork sleeps molecule,0,10,2.880154609680176,3.6328368186950684,5.345849514007568,9.745790481567383,1381.8304443359375,2.0842745304107666,1.125044584274292,0.15324583649635315,0.027034152299165726
noise,purple silence exactly crystal running the fork sleeps molecule,1,10,3.3635644912719727,4.154016971588135,5.0488786697387695,9.63920783996582,597.2909545898438,1.8925672769546509,0.44156768918037415,0.19565406441688538,0.12816421687602997
noise,purple silence exactly crystal running the fork sleeps molecule,2,10,3.6451656818389893,3.9540328979492188,5.043257236480713,8.976713180541992,539.0582885742188,1.7255942821502686,0.3633577823638916,0.1910879760980606,0.07844124734401703
noise,purple silence exactly crystal running the fork sleeps molecule,3,10,4.211405277252197,4.930846691131592,5.152769088745117,9.029159545898438,320.6986389160156,1.7978489398956299,0.22522175312042236,0.13529300689697266,0.08114875108003616
noise,purple silence exactly crystal running the fork sleeps molecule,4,10,1.4972448348999023,1.1537785530090332,4.485270977020264,8.861473083496094,1610.6846923828125,1.1604770421981812,0.7301416397094727,0.23655924201011658,0.02196686342358589
noise,purple silence exactly crystal running the fork sleeps molecule,5,10,4.191807746887207,4.760916709899902,5.377328872680664,9.449217796325684,387.8135986328125,1.9887151718139648,0.30126985907554626,0.17191845178604126,0.08159715682268143
noise,purple silence exactly crystal running the fork sleeps molecule,6,10,4.987746715545654,6.870810508728027,5.768866539001465,9.863584518432617,308.56744384765625,2.569215774536133,0.3096782863140106,0.11310556530952454,0.07082648575305939
noise,purple silence exactly crystal running the fork sleeps molecule,7,10,4.026907920837402,5.201921463012695,5.363913059234619,9.723066329956055,578.2241821289062,2.06193470954895,0.4657267928123474,0.15832990407943726,0.07227548956871033
noise,purple silence exactly crystal running the fork sleeps molecule,8,10,4.1543192863464355,4.660590171813965,5.283907413482666,9.326303482055664,427.2786560058594,1.84944748878479,0.3086833655834198,0.14082986116409302,0.06822200864553452
noise,purple silence exactly crystal running the fork sleeps molecule,9,10,4.527959823608398,6.39703369140625,5.592327117919922,10.032690048217773,388.8658447265625,1.9863450527191162,0.3017272353172302,0.17238587141036987,0.08484888076782227
